filepath,sign_id,subject_id,repetition,fps,frames,width,height
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_007_001.mp4,17,7,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_007_002.mp4,17,7,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_007_003.mp4,17,7,3,59.94,58,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_007_004.mp4,17,7,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_007_005.mp4,17,7,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_008_001.mp4,17,8,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_008_002.mp4,17,8,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_008_003.mp4,17,8,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_008_004.mp4,17,8,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_008_005.mp4,17,8,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_009_001.mp4,17,9,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_009_002.mp4,17,9,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_009_003.mp4,17,9,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_009_004.mp4,17,9,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_009_005.mp4,17,9,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_010_001.mp4,17,10,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_010_002.mp4,17,10,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_010_003.mp4,17,10,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_010_004.mp4,17,10,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_010_005.mp4,17,10,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_001_001.mp4,18,1,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_001_002.mp4,18,1,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_001_003.mp4,18,1,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_001_004.mp4,18,1,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_001_005.mp4,18,1,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_002_001.mp4,18,2,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_002_002.mp4,18,2,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_002_003.mp4,18,2,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_002_004.mp4,18,2,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_002_005.mp4,18,2,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_003_001.mp4,18,3,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_003_002.mp4,18,3,2,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_003_003.mp4,18,3,3,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_003_004.mp4,18,3,4,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_003_005.mp4,18,3,5,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_004_001.mp4,18,4,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_004_002.mp4,18,4,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_004_003.mp4,18,4,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_004_004.mp4,18,4,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_004_005.mp4,18,4,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_005_001.mp4,18,5,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_005_002.mp4,18,5,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_005_003.mp4,18,5,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_005_004.mp4,18,5,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_005_005.mp4,18,5,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_006_001.mp4,18,6,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_006_002.mp4,18,6,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_006_003.mp4,18,6,3,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_006_004.mp4,18,6,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_006_005.mp4,18,6,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_007_001.mp4,18,7,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_007_002.mp4,18,7,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_007_003.mp4,18,7,3,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_007_004.mp4,18,7,4,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_007_005.mp4,18,7,5,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_008_001.mp4,18,8,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_008_002.mp4,18,8,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_008_003.mp4,18,8,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_008_004.mp4,18,8,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_008_005.mp4,18,8,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_009_001.mp4,18,9,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_009_002.mp4,18,9,2,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_009_003.mp4,18,9,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_009_004.mp4,18,9,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_009_005.mp4,18,9,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_010_001.mp4,18,10,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_010_002.mp4,18,10,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_010_003.mp4,18,10,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_010_004.mp4,18,10,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_010_005.mp4,18,10,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_001_001.mp4,19,1,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_001_002.mp4,19,1,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_001_003.mp4,19,1,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_001_004.mp4,19,1,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_001_005.mp4,19,1,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_002_001.mp4,19,2,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_002_002.mp4,19,2,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_002_003.mp4,19,2,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_002_004.mp4,19,2,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_002_005.mp4,19,2,5,59.94,58,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_003_001.mp4,19,3,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_003_002.mp4,19,3,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_003_003.mp4,19,3,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_003_004.mp4,19,3,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_003_005.mp4,19,3,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_004_001.mp4,19,4,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_004_002.mp4,19,4,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_004_003.mp4,19,4,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_004_004.mp4,19,4,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_004_005.mp4,19,4,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_005_001.mp4,19,5,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_005_002.mp4,19,5,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_005_003.mp4,19,5,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_005_004.mp4,19,5,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_005_005.mp4,19,5,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_006_001.mp4,19,6,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_006_002.mp4,19,6,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_006_003.mp4,19,6,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_006_004.mp4,19,6,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_006_005.mp4,19,6,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_007_001.mp4,19,7,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_007_002.mp4,19,7,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_007_003.mp4,19,7,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_007_004.mp4,19,7,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_007_005.mp4,19,7,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_008_001.mp4,19,8,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_008_002.mp4,19,8,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_008_003.mp4,19,8,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_008_004.mp4,19,8,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_008_005.mp4,19,8,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_009_001.mp4,19,9,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_009_002.mp4,19,9,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_009_003.mp4,19,9,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_009_004.mp4,19,9,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_009_005.mp4,19,9,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_010_001.mp4,19,10,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_010_002.mp4,19,10,2,59.94,58,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_010_003.mp4,19,10,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_010_004.mp4,19,10,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_010_005.mp4,19,10,5,59.94,58,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_001_001.mp4,20,1,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_001_002.mp4,20,1,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_001_003.mp4,20,1,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_001_004.mp4,20,1,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_001_005.mp4,20,1,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_002_001.mp4,20,2,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_002_002.mp4,20,2,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_002_003.mp4,20,2,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_002_004.mp4,20,2,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_002_005.mp4,20,2,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_003_001.mp4,20,3,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_003_002.mp4,20,3,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_003_003.mp4,20,3,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_003_004.mp4,20,3,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_003_005.mp4,20,3,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_004_001.mp4,20,4,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_004_002.mp4,20,4,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_004_003.mp4,20,4,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_004_004.mp4,20,4,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_004_005.mp4,20,4,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_005_001.mp4,20,5,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_005_002.mp4,20,5,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_005_003.mp4,20,5,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_005_004.mp4,20,5,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_005_005.mp4,20,5,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_006_001.mp4,20,6,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_006_002.mp4,20,6,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_006_003.mp4,20,6,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_006_004.mp4,20,6,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_006_005.mp4,20,6,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_007_001.mp4,20,7,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_007_002.mp4,20,7,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_007_003.mp4,20,7,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_007_004.mp4,20,7,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_007_005.mp4,20,7,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_008_001.mp4,20,8,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_008_002.mp4,20,8,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_008_003.mp4,20,8,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_008_004.mp4,20,8,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_008_005.mp4,20,8,5,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_009_001.mp4,20,9,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_009_002.mp4,20,9,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_009_003.mp4,20,9,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_009_004.mp4,20,9,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_009_005.mp4,20,9,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_010_001.mp4,20,10,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_010_002.mp4,20,10,2,59.94,58,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_010_003.mp4,20,10,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_010_004.mp4,20,10,4,59.94,58,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_010_005.mp4,20,10,5,59.94,58,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_001_001.mp4,21,1,1,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_001_002.mp4,21,1,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_001_003.mp4,21,1,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_001_004.mp4,21,1,4,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_001_005.mp4,21,1,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_002_001.mp4,21,2,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_002_002.mp4,21,2,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_002_003.mp4,21,2,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_002_004.mp4,21,2,4,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_002_005.mp4,21,2,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_003_001.mp4,21,3,1,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_003_002.mp4,21,3,2,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_003_003.mp4,21,3,3,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_003_004.mp4,21,3,4,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_003_005.mp4,21,3,5,59.94,178,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_004_001.mp4,21,4,1,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_004_002.mp4,21,4,2,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_004_003.mp4,21,4,3,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_004_004.mp4,21,4,4,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_004_005.mp4,21,4,5,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_005_001.mp4,21,5,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_005_002.mp4,21,5,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_005_003.mp4,21,5,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_005_004.mp4,21,5,4,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_005_005.mp4,21,5,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_006_001.mp4,21,6,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_006_002.mp4,21,6,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_006_003.mp4,21,6,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_006_004.mp4,21,6,4,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_006_005.mp4,21,6,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_007_001.mp4,21,7,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_007_002.mp4,21,7,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_007_003.mp4,21,7,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_007_004.mp4,21,7,4,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_007_005.mp4,21,7,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_008_001.mp4,21,8,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_008_002.mp4,21,8,2,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_008_003.mp4,21,8,3,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_008_004.mp4,21,8,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_008_005.mp4,21,8,5,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_009_001.mp4,21,9,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_009_002.mp4,21,9,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_009_003.mp4,21,9,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_009_004.mp4,21,9,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_009_005.mp4,21,9,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_010_001.mp4,21,10,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_010_002.mp4,21,10,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_010_003.mp4,21,10,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_010_004.mp4,21,10,4,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_010_005.mp4,21,10,5,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_001_001.mp4,22,1,1,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_001_002.mp4,22,1,2,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_001_003.mp4,22,1,3,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_001_004.mp4,22,1,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_001_005.mp4,22,1,5,59.94,148,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_002_001.mp4,22,2,1,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_002_002.mp4,22,2,2,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_002_003.mp4,22,2,3,59.94,88,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_002_004.mp4,22,2,4,59.94,118,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_002_005.mp4,22,2,5,59.94,118,1920,1080
