sequence_path,label
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_001_005.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_002_001.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_002_002.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_002_003.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_002_004.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_002_005.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_003_001.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_003_002.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_003_003.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_003_004.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_003_005.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_004_001.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_004_002.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_004_003.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_004_004.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_004_005.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_005_001.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_005_002.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_005_003.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_005_004.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_005_005.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_006_001.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_006_002.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_006_003.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_006_004.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_006_005.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_007_001.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_007_002.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_007_003.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_007_004.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\026_007_005.npy,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_001_001.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_001_002.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_001_003.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_001_004.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_001_005.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_002_001.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_002_002.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_002_003.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_002_004.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_002_005.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_003_001.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_003_002.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_003_003.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_003_004.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_003_005.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_004_001.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_004_002.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_004_003.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_004_004.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_004_005.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_005_001.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_005_002.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_005_003.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_005_004.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_005_005.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_006_001.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_006_002.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_006_003.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_006_004.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_006_005.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_007_001.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_007_002.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_007_003.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_007_004.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\027_007_005.npy,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_001_001.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_001_002.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_001_003.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_001_004.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_001_005.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_002_001.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_002_002.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_002_003.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_002_004.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_002_005.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_003_001.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_003_002.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_003_003.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_003_004.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_003_005.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_004_001.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_004_002.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_004_003.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_004_004.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_004_005.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_005_001.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_005_002.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_005_003.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_005_004.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_005_005.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_006_001.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_006_002.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_006_003.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_006_004.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_006_005.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_007_001.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_007_002.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_007_003.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_007_004.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\028_007_005.npy,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_001_001.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_001_002.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_001_003.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_001_004.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_001_005.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_002_001.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_002_002.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_002_003.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_002_004.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_002_005.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_003_001.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_003_002.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_003_003.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_003_004.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_003_005.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_004_001.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_004_002.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_004_003.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_004_004.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_004_005.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_005_001.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_005_002.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_005_003.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_005_004.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_005_005.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_006_001.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_006_002.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_006_003.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_006_004.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_006_005.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_007_001.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_007_002.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_007_003.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_007_004.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\029_007_005.npy,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_001_001.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_001_002.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_001_003.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_001_004.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_001_005.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_002_001.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_002_002.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_002_003.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_002_004.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_002_005.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_003_001.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_003_002.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_003_003.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_003_004.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_003_005.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_004_001.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_004_002.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_004_003.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_004_004.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_004_005.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_005_001.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_005_002.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_005_003.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_005_004.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_005_005.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_006_001.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_006_002.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_006_003.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_006_004.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_006_005.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_007_001.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_007_002.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_007_003.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_007_004.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\030_007_005.npy,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_001_001.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_001_002.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_001_003.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_001_004.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_001_005.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_002_001.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_002_002.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_002_003.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_002_004.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_002_005.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_003_001.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_003_002.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_003_003.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_003_004.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_003_005.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_004_001.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_004_002.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_004_003.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_004_004.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_004_005.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_005_001.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_005_002.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_005_003.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_005_004.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_005_005.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_006_001.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_006_002.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_006_003.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_006_004.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_006_005.npy,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\031_007_001.npy,30
