video_path,label
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_001_001.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_003_004.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_003_003.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_008_003.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_001_004.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_002_002.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_008_002.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_006_001.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_003_002.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_001_003.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_007_003.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_001_002.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_003_005.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_002_003.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_009_003.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_005_005.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_004_005.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_009_005.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_009_002.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_002_001.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_009_004.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_007_002.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_004_002.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_006_001.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_004_001.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_006_002.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_005_003.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_002_002.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_006_005.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_004_002.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_002_002.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_005_001.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_003_002.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_007_004.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_001_004.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_004_002.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_001_003.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_009_001.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_007_002.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_005_005.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_001_003.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_007_001.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_009_002.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_009_003.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_004_004.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_007_004.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_010_003.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_007_005.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_008_001.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_008_001.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_008_001.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_003_004.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_010_004.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_010_001.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_004_003.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_005_004.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_010_004.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_006_002.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_010_002.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_007_004.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_005_003.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_003_001.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_008_002.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_004_002.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_004_005.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_007_005.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_003_003.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_010_002.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_006_002.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_010_003.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_004_001.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_009_001.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_008_002.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_009_004.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_001_001.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_003_004.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_005_004.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_005_003.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_003_005.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_004_001.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_002_003.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_007_004.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_008_003.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_003_004.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_010_003.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_004_001.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_002_003.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_010_002.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_007_003.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_008_002.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_007_005.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_003_003.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_005_005.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_006_001.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_009_004.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_007_004.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_009_005.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_001_005.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_002_001.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_006_005.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_008_001.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_008_003.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_004_002.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_005_005.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_005_002.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_007_002.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_001_002.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_008_003.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_010_003.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_002_003.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_005_003.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_009_001.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_004_005.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_004_001.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_004_004.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_009_002.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_004_005.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_008_003.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_009_001.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_003_005.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_005_004.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_004_004.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_001_002.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_003_001.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_001_001.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_010_005.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_010_004.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_007_003.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_001_005.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_004_002.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_002_001.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_006_002.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_001_002.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_006_004.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_009_003.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_005_005.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_004_002.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_009_002.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_008_005.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_010_003.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_009_001.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_010_003.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_004_002.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_009_001.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_009_004.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_005_002.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_004_002.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_003_003.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_004_002.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_004_002.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_010_002.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_009_004.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_006_002.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_010_001.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_002_001.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_007_005.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_002_005.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_010_003.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_009_001.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_001_005.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_003_004.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_005_002.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_006_005.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_004_001.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_003_003.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_001_002.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_003_003.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_010_002.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_010_005.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_005_003.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_009_001.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_004_001.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_009_003.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_006_004.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_001_003.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_007_002.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_006_002.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_010_002.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_009_003.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_007_002.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_009_005.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_007_004.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_001_002.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_005_002.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_010_005.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_007_005.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_007_002.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_010_005.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_010_002.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_002_003.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_004_001.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_005_004.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_002_002.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_005_001.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_009_005.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_009_001.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_005_004.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_008_003.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_001_001.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_006_001.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_003_003.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_010_004.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_009_001.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_009_005.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_002_005.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_004_001.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_010_001.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_006_005.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_006_004.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_001_005.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_010_005.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_005_003.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_002_004.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_002_002.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_006_001.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_003_003.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_002_005.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_007_002.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_009_004.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_010_002.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_008_004.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_005_004.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_001_004.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_002_005.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_010_003.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_007_004.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_009_002.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_005_002.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_004_004.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_005_001.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_009_005.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_005_003.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_003_005.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_001_001.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_002_003.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_005_001.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_004_001.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_003_002.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_008_005.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_002_003.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_006_003.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_010_003.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_005_002.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_004_004.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_005_001.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_005_004.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_002_004.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_010_005.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_008_003.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_006_002.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_008_003.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_001_001.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_001_003.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_003_001.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_010_003.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_007_003.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_004_003.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_006_004.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_004_002.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_009_005.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_008_004.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_007_005.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_006_004.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_006_004.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_009_003.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_006_003.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_003_004.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_010_001.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_004_005.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_007_005.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_001_003.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_004_003.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_005_003.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_008_002.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_006_003.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_007_003.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_010_003.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_007_004.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_002_003.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_008_001.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_009_001.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_004_002.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_005_001.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_006_001.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_009_003.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_004_003.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_003_002.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_010_005.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_009_005.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_007_002.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_008_004.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_001_001.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_010_001.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_008_001.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_005_004.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_002_003.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_008_005.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_007_003.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_004_003.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_001_005.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_001_001.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_008_003.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_009_003.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_008_004.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_008_005.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_009_002.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_008_005.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_001_003.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_006_005.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_009_004.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_009_005.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_003_005.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_004_003.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_005_001.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_009_004.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_003_004.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_007_003.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_006_005.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_007_002.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_003_002.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_006_005.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_006_005.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_010_002.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_006_001.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_004_004.mp4,41
